scorer,DLC_resnet50_M9Jul27shuffle1_10000,DLC_resnet50_M9Jul27shuffle1_10000,DLC_resnet50_M9Jul27shuffle1_10000,DLC_resnet50_M9Jul27shuffle1_10000,DLC_resnet50_M9Jul27shuffle1_10000,DLC_resnet50_M9Jul27shuffle1_10000,DLC_resnet50_M9Jul27shuffle1_10000,DLC_resnet50_M9Jul27shuffle1_10000,DLC_resnet50_M9Jul27shuffle1_10000
bodyparts,head,head,head,body,body,body,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
1121,394.79449462890625,450.9908142089844,0.9867036938667297,444.9225769042969,422.18511962890625,0.9901512861251831,488.8678283691406,409.46337890625,0.9872403144836426
1122,394.2249450683594,449.4306335449219,0.9896249175071716,443.8743896484375,422.7289733886719,0.9909628629684448,488.373291015625,409.8500671386719,0.9900984764099121
1123,393.3890380859375,447.7327575683594,0.9867196083068848,443.4615478515625,423.5998229980469,0.9922361969947815,488.3802490234375,410.200927734375,0.9887750744819641
1124,394.2138977050781,446.8122863769531,0.9842013120651245,444.0840148925781,423.2281494140625,0.9936338663101196,488.8410949707031,411.06622314453125,0.988534688949585
1125,394.0813293457031,447.6047668457031,0.9841617941856384,444.8316650390625,423.0691223144531,0.9943742752075195,488.8258972167969,411.46173095703125,0.9861847162246704
1126,396.8214111328125,449.61669921875,0.9901644587516785,446.0638122558594,423.9533386230469,0.9940561652183533,489.47442626953125,411.52294921875,0.9827373027801514
1127,397.96893310546875,451.892333984375,0.9917565584182739,446.8399658203125,423.41748046875,0.9923760294914246,489.03985595703125,411.2890930175781,0.984161376953125
1128,397.1431579589844,450.75750732421875,0.9859464168548584,445.5977783203125,423.1276550292969,0.9912359714508057,488.5600891113281,411.572021484375,0.9836925268173218
1129,398.64385986328125,453.16619873046875,0.9893150329589844,445.8174743652344,424.7789306640625,0.9930239915847778,489.9456787109375,412.0631408691406,0.9778909683227539
1130,398.2377624511719,456.27685546875,0.9940069913864136,445.6292724609375,426.5946044921875,0.9934588670730591,489.5073547363281,412.7431335449219,0.9796611070632935
1131,399.4381408691406,452.0140380859375,0.9964828491210938,446.57305908203125,427.1671142578125,0.9932329654693604,488.9114074707031,412.4847106933594,0.9834392070770264
1132,399.8270263671875,452.153076171875,0.9978195428848267,447.1611633300781,427.2776184082031,0.992790699005127,489.6958923339844,412.26495361328125,0.9811080694198608
1133,400.87445068359375,452.79150390625,0.9980818033218384,445.2032775878906,427.6873779296875,0.9941452741622925,490.0633544921875,412.0308837890625,0.9801127910614014
1134,402.6152038574219,454.30169677734375,0.9985816478729248,445.79010009765625,427.1698913574219,0.9952858686447144,490.51251220703125,412.2541809082031,0.9753125905990601
1135,403.5035095214844,454.0145568847656,0.998677134513855,446.6562194824219,428.0365905761719,0.9971359968185425,490.1013488769531,411.4159851074219,0.9822279214859009
1136,403.31243896484375,454.5185241699219,0.9987321496009827,447.34539794921875,428.0805969238281,0.9970471858978271,489.8243408203125,410.6748962402344,0.9844724535942078
1137,403.63580322265625,455.1611328125,0.9986310601234436,447.1807861328125,428.426025390625,0.9970208406448364,489.5711975097656,410.71270751953125,0.9848321676254272
1138,404.4716796875,455.7774963378906,0.9982101917266846,447.2944641113281,428.3712158203125,0.9971507787704468,489.5807800292969,410.2649841308594,0.985236406326294
1139,404.4656066894531,455.65155029296875,0.9982513189315796,447.1409912109375,428.21087646484375,0.9970654249191284,489.6540832519531,410.2019348144531,0.9849069118499756
1140,404.210693359375,454.2430725097656,0.9983319044113159,450.083251953125,428.3789367675781,0.9932951927185059,489.9485778808594,411.0948486328125,0.983195960521698
1141,404.3737487792969,453.5069274902344,0.9988159537315369,450.4892272949219,428.3642578125,0.9928986430168152,490.3251037597656,411.2117614746094,0.9807122349739075
1142,405.0206604003906,452.599365234375,0.9990144371986389,450.70013427734375,428.00689697265625,0.9925125241279602,490.70635986328125,410.7906494140625,0.9811959266662598
1143,406.2415466308594,451.8712158203125,0.9989759922027588,451.3111572265625,427.51092529296875,0.9921376705169678,490.82440185546875,410.65972900390625,0.9767086505889893
1144,405.4306335449219,451.6156921386719,0.9990355968475342,451.7420349121094,427.5526123046875,0.9914908409118652,490.7349853515625,410.3774108886719,0.9796959161758423
1145,405.3006896972656,450.77716064453125,0.9989015460014343,452.17333984375,427.6270751953125,0.991342306137085,490.79217529296875,410.1805419921875,0.9800909161567688
1146,404.9032287597656,449.6658935546875,0.9987761974334717,451.36810302734375,427.60333251953125,0.9905941486358643,490.4349365234375,410.6561584472656,0.9829046726226807
1147,405.1286926269531,448.4093322753906,0.9981008768081665,451.0342712402344,427.4154968261719,0.9916766881942749,490.6221923828125,410.4878845214844,0.9828112721443176
1148,405.28216552734375,448.4463195800781,0.9981490969657898,452.60699462890625,426.7476806640625,0.99056077003479,490.5386657714844,409.9481506347656,0.9833667278289795
1149,405.74920654296875,448.5334777832031,0.998227596282959,452.7303161621094,426.27191162109375,0.9922668933868408,490.6417236328125,409.73944091796875,0.9829180240631104
1150,406.2610168457031,448.5944519042969,0.9983459115028381,453.3483581542969,425.6337890625,0.9931817650794983,490.5984191894531,409.68695068359375,0.9826216697692871
1151,408.16302490234375,449.3662414550781,0.9980815649032593,454.3276062011719,425.4399719238281,0.992552638053894,490.8404846191406,409.6567687988281,0.9792357087135315
1152,409.96331787109375,450.02789306640625,0.997219443321228,455.5235290527344,424.20538330078125,0.9923510551452637,490.3977966308594,409.17236328125,0.9777546525001526
1153,411.5780334472656,451.4263000488281,0.9957651495933533,456.7901611328125,424.1668701171875,0.9918617606163025,491.0303649902344,408.68463134765625,0.9751689434051514
1154,413.3144836425781,453.9490051269531,0.9941859245300293,455.5849304199219,427.90191650390625,0.9906541109085083,491.4700622558594,408.2841796875,0.9736417531967163
1155,414.274169921875,448.34344482421875,0.9953658580780029,458.29095458984375,427.90704345703125,0.9928648471832275,489.66717529296875,409.0980224609375,0.9566285610198975
1156,415.529296875,447.29217529296875,0.9967637062072754,459.83087158203125,427.23968505859375,0.992626428604126,490.0873718261719,408.5135803222656,0.9540114998817444
1157,415.4881591796875,447.3681640625,0.9965721964836121,459.8115539550781,427.38427734375,0.9927120208740234,490.6379699707031,408.8215637207031,0.9510801434516907
1158,414.5536193847656,446.8265075683594,0.9954196214675903,459.7087707519531,427.1163024902344,0.9929780960083008,490.2949523925781,408.56097412109375,0.9541562795639038
1159,414.2320251464844,446.4481201171875,0.9951293468475342,459.15960693359375,427.2424011230469,0.9935252666473389,490.4737243652344,408.37060546875,0.9548239707946777
1160,413.4078369140625,447.4513854980469,0.9940535426139832,459.2664794921875,427.4640808105469,0.9927534461021423,490.5467834472656,408.7829895019531,0.9584029912948608
1161,413.8632507324219,447.1246643066406,0.9936387538909912,458.5810241699219,427.5639343261719,0.9920094013214111,488.5217590332031,408.8184814453125,0.9598534107208252
1162,413.4571533203125,447.61383056640625,0.9932584762573242,457.893310546875,428.18914794921875,0.9897505044937134,491.47991943359375,407.2676086425781,0.9668265581130981
1163,412.23370361328125,449.7583312988281,0.9920938014984131,457.065185546875,428.3658142089844,0.9886891841888428,491.7763977050781,407.58990478515625,0.9717289209365845
1164,411.98455810546875,449.41546630859375,0.9894286394119263,456.8243103027344,428.3511657714844,0.9885232448577881,492.3973083496094,408.6368713378906,0.9610497951507568
1165,413.4767761230469,447.22265625,0.9908692836761475,458.29364013671875,427.90087890625,0.9889726638793945,489.1006774902344,410.0828857421875,0.9534104466438293
1166,414.22491455078125,447.3209228515625,0.9909887313842773,458.8269348144531,427.7443542480469,0.9905141592025757,490.0967712402344,410.1209411621094,0.9505261182785034
1167,414.6923522949219,447.38482666015625,0.9929513931274414,459.2406311035156,427.5796813964844,0.9919295310974121,490.7029113769531,409.3503112792969,0.9520465731620789
1168,415.47760009765625,447.75762939453125,0.9936249256134033,460.11639404296875,427.197021484375,0.9931246042251587,491.1211853027344,408.9067077636719,0.9452896118164062
1169,414.95068359375,448.75714111328125,0.9946537017822266,460.2230529785156,427.0520324707031,0.9934451580047607,491.37725830078125,408.97528076171875,0.9406313896179199
1170,415.847900390625,449.0160217285156,0.9964958429336548,460.5160217285156,426.9840393066406,0.9932219386100769,492.1720886230469,407.9891357421875,0.9484535455703735
1171,416.6388244628906,450.42608642578125,0.9978857040405273,460.67108154296875,426.7024230957031,0.9925262928009033,491.1507568359375,408.3863830566406,0.9447761178016663
1172,416.15338134765625,451.1925354003906,0.9980577826499939,460.0058898925781,427.41156005859375,0.9894900321960449,490.1951904296875,408.2192687988281,0.9486774802207947
1173,416.2323303222656,451.21759033203125,0.9978963732719421,459.4493713378906,427.6993408203125,0.991024374961853,490.1270446777344,408.14886474609375,0.9492330551147461
1174,415.6624755859375,450.9423522949219,0.9979702830314636,459.1581115722656,427.7807922363281,0.9904654026031494,489.55560302734375,408.0659484863281,0.9494101405143738
1175,415.42950439453125,450.21875,0.9977618455886841,458.3695983886719,427.66656494140625,0.9892488121986389,491.9781494140625,407.7574768066406,0.9557555317878723
1176,414.4370422363281,449.5490417480469,0.9971200227737427,456.47509765625,427.17327880859375,0.9919896125793457,491.263427734375,408.4190673828125,0.955961287021637
1177,413.7581787109375,448.85076904296875,0.9958677291870117,456.6082458496094,427.1667785644531,0.9917502403259277,491.3021240234375,408.25390625,0.9560173153877258
1178,413.4700012207031,448.27239990234375,0.994767427444458,456.54925537109375,427.11029052734375,0.992904782295227,488.5547790527344,408.5483703613281,0.9547896385192871
1179,413.6116943359375,448.69244384765625,0.9951291084289551,456.9643859863281,427.28924560546875,0.9931151270866394,488.719482421875,408.57281494140625,0.9556413888931274
1180,414.2350769042969,448.9565734863281,0.9959419369697571,457.7752380371094,426.94805908203125,0.9945502877235413,489.8835754394531,408.0545349121094,0.9538658857345581
1181,414.2630615234375,449.5271911621094,0.9960781335830688,457.7894592285156,426.9480285644531,0.9943732023239136,489.95550537109375,408.1060791015625,0.9572324752807617
1182,414.4073181152344,449.22735595703125,0.9959725141525269,457.7552795410156,426.9125061035156,0.9943892955780029,489.95074462890625,408.1160888671875,0.9573605060577393
1183,414.52972412109375,449.58258056640625,0.9963699579238892,457.7991943359375,426.9620056152344,0.9943305253982544,489.9551086425781,408.1152648925781,0.9572920799255371
1184,415.3427429199219,450.07427978515625,0.9973158836364746,457.82354736328125,426.9593811035156,0.994361162185669,490.175048828125,408.2966003417969,0.9577798843383789
1185,415.2403869628906,450.7965087890625,0.9973794221878052,458.36279296875,426.9718017578125,0.9936730861663818,490.4713134765625,408.2577209472656,0.9513115882873535
1186,415.2210388183594,451.0873718261719,0.9973670244216919,458.4428405761719,427.03814697265625,0.9935460090637207,490.9222717285156,408.3686828613281,0.9516146183013916
1187,415.3541564941406,451.0743103027344,0.9973741769790649,458.3744201660156,427.1158752441406,0.9932711124420166,490.30029296875,408.7791442871094,0.9499459266662598
1188,415.3800048828125,450.9228515625,0.9955117702484131,458.9981384277344,426.36865234375,0.9923270344734192,490.2236328125,409.1099853515625,0.931005597114563
1189,414.98663330078125,451.3879699707031,0.9960983991622925,458.8766174316406,426.6055603027344,0.9917104244232178,490.2716064453125,408.94512939453125,0.9337868690490723
1190,411.576171875,454.6081848144531,0.9916239976882935,456.8966369628906,425.9066467285156,0.9915975332260132,491.51910400390625,408.7391052246094,0.9530776739120483
1191,410.4627990722656,458.0942687988281,0.9867319464683533,454.0814208984375,424.4073181152344,0.9953867197036743,491.2477111816406,408.3218078613281,0.9671209454536438
1192,410.5512390136719,464.3412780761719,0.9892698526382446,451.17364501953125,425.2050476074219,0.9941617250442505,491.2300720214844,407.0861511230469,0.9672170281410217
1193,411.9683837890625,475.9197082519531,0.9845932722091675,447.5362854003906,425.9698181152344,0.9892306923866272,489.01422119140625,406.3653564453125,0.9725030660629272
1194,417.5130920410156,480.3603210449219,0.9955864548683167,446.03399658203125,426.5439758300781,0.9852324724197388,486.5419616699219,406.1084899902344,0.9820052981376648
1195,422.7484130859375,482.1877136230469,0.9962419271469116,444.7627868652344,427.1416931152344,0.9734698534011841,483.71356201171875,404.8952941894531,0.9836247563362122
1196,423.967041015625,484.83636474609375,0.9945349097251892,444.48785400390625,428.01123046875,0.9717510938644409,483.8744201660156,404.8285217285156,0.9821702241897583
1197,423.8094482421875,489.0443115234375,0.9897816181182861,443.76458740234375,429.65252685546875,0.9547669887542725,482.7602233886719,405.1639404296875,0.9856277704238892
1198,423.1769104003906,491.6254577636719,0.9800986051559448,442.9195556640625,430.270263671875,0.9481518268585205,480.62518310546875,403.8818359375,0.984052300453186
1199,422.47186279296875,494.5018310546875,0.9829145669937134,440.6623840332031,431.6928405761719,0.9503995180130005,477.90606689453125,404.00665283203125,0.9698760509490967
1200,421.9161071777344,496.4041442871094,0.9825280904769897,433.2476806640625,430.45538330078125,0.9421342611312866,474.4910583496094,402.4003601074219,0.9656797647476196
1201,421.1248474121094,495.2541809082031,0.9914594888687134,433.8721923828125,433.0835876464844,0.9499262571334839,474.167236328125,405.0147705078125,0.9634667634963989
1202,420.3708801269531,496.297119140625,0.9939146041870117,433.841796875,433.43902587890625,0.9502886533737183,474.1829528808594,403.2789001464844,0.9612295627593994
1203,418.7350769042969,496.3218688964844,0.9931312203407288,432.1351013183594,434.19525146484375,0.949057936668396,474.3213195800781,403.31048583984375,0.9639182090759277
1204,410.9924621582031,496.6968688964844,0.9869556427001953,432.02178955078125,432.3341979980469,0.9455193281173706,474.9692077636719,402.82080078125,0.9539684057235718
1205,408.90582275390625,494.3938293457031,0.9840041399002075,432.7949523925781,432.6502685546875,0.9450083374977112,475.4734191894531,402.5727233886719,0.9365284442901611
1206,409.65765380859375,491.72943115234375,0.9834257364273071,436.0809020996094,432.1926574707031,0.9507178664207458,476.7157897949219,403.56048583984375,0.9593018889427185
1207,410.6489562988281,492.22454833984375,0.982059121131897,436.6500549316406,431.05804443359375,0.9560080766677856,476.16754150390625,402.331787109375,0.9569541215896606
1208,415.73529052734375,490.1164855957031,0.9910051226615906,438.2430419921875,432.9523010253906,0.9644571542739868,476.16082763671875,402.37542724609375,0.9507976770401001
1209,419.1634216308594,487.023193359375,0.9911317825317383,441.7305603027344,434.47540283203125,0.9693886637687683,475.07818603515625,401.5472106933594,0.9455180168151855
1210,421.03076171875,486.6415100097656,0.9952940940856934,443.3045654296875,433.7975769042969,0.964552640914917,472.8394775390625,401.3813171386719,0.9465635418891907
1211,422.41522216796875,484.6724853515625,0.9959751963615417,445.17218017578125,432.5677490234375,0.951600193977356,475.0592956542969,400.9010314941406,0.9521929621696472
1212,424.8009338378906,481.3751220703125,0.9981914758682251,445.8970031738281,429.53570556640625,0.9809449911117554,477.2333679199219,400.6903076171875,0.9365861415863037
1213,427.6584167480469,484.3952331542969,0.9970313310623169,449.3659973144531,427.8069152832031,0.9721664190292358,478.01885986328125,400.0844421386719,0.9157727956771851
1214,432.2391662597656,480.0328369140625,0.9986852407455444,451.101318359375,426.5883483886719,0.9678696393966675,479.2662048339844,400.3293762207031,0.8305465579032898
1215,432.8834533691406,480.5672302246094,0.9984859824180603,450.5089416503906,427.4686584472656,0.9735485315322876,481.4674072265625,397.2555847167969,0.9107990264892578
1216,429.7642517089844,483.0423583984375,0.9969713687896729,450.0337829589844,425.3509826660156,0.9824885129928589,483.6750793457031,396.51116943359375,0.8986998796463013
1217,427.9866027832031,482.695556640625,0.9941196441650391,447.7782287597656,424.412109375,0.9774253368377686,484.9722900390625,397.96533203125,0.9473865032196045
1218,426.9390563964844,482.12896728515625,0.9948796033859253,447.8263244628906,424.54241943359375,0.9817749261856079,485.0951232910156,398.4604187011719,0.9565252065658569
1219,426.04144287109375,484.36883544921875,0.9963998198509216,446.66180419921875,424.3534240722656,0.9820314645767212,484.8652038574219,399.17047119140625,0.9535942077636719
1220,425.31317138671875,487.4068298339844,0.9962165355682373,445.0102233886719,423.6542663574219,0.9740997552871704,484.4216613769531,399.4288330078125,0.9539746046066284
1221,427.2492370605469,489.6255798339844,0.9960044622421265,445.59295654296875,423.223388671875,0.9760128259658813,484.3107604980469,399.3538513183594,0.9527512788772583
1222,432.4703369140625,486.18511962890625,0.9967343807220459,445.5750427246094,423.21649169921875,0.9759308099746704,481.9769592285156,396.5721435546875,0.9490851163864136
1223,432.9609375,487.557373046875,0.9963750243186951,445.24822998046875,423.9944152832031,0.9702657461166382,482.1646728515625,397.0141296386719,0.9525762796401978
1224,432.0492248535156,488.5490417480469,0.9944862127304077,444.6670227050781,425.4256286621094,0.9441876411437988,479.9596862792969,398.2016296386719,0.9108479619026184
1225,432.8633117675781,488.9500427246094,0.9949813485145569,445.0516357421875,426.5181579589844,0.947120189666748,479.2985534667969,397.675048828125,0.8866187334060669
1226,433.34033203125,489.8876953125,0.9967283010482788,445.6995849609375,426.4593200683594,0.9515644311904907,479.0901794433594,397.7671203613281,0.914846658706665
1227,433.5942077636719,489.7473449707031,0.9963401556015015,446.4169006347656,426.29693603515625,0.9558132886886597,479.2548522949219,397.7113037109375,0.9113719463348389
1228,432.3622131347656,488.66204833984375,0.9972881078720093,446.356201171875,425.9870300292969,0.9583032131195068,481.0166320800781,400.364990234375,0.9386487007141113
1229,432.72161865234375,487.31182861328125,0.9978590607643127,446.9950866699219,425.3274230957031,0.9529333710670471,481.3247985839844,400.296875,0.9396780729293823
1230,432.2108154296875,486.4073791503906,0.9983253479003906,447.2390441894531,425.4824523925781,0.9613257050514221,481.5551452636719,400.4238586425781,0.9362341165542603
1231,432.1477966308594,486.147705078125,0.9984068870544434,447.81805419921875,425.9261474609375,0.9693471193313599,480.8458557128906,400.2597351074219,0.9221930503845215
1232,431.2918701171875,485.8566589355469,0.9984248876571655,446.8914794921875,426.140869140625,0.9733358025550842,479.4496765136719,397.5659484863281,0.9045534133911133
1233,429.56103515625,488.7656555175781,0.9982004761695862,446.9731140136719,426.06756591796875,0.9777968525886536,478.7771911621094,398.4285583496094,0.9103735685348511
1234,428.4909973144531,486.62347412109375,0.9973803758621216,447.6385498046875,425.4620056152344,0.9797545671463013,477.38861083984375,398.376708984375,0.9196850061416626
1235,425.8830261230469,480.9450988769531,0.9975980520248413,446.2537841796875,425.2852478027344,0.9757575988769531,476.1852722167969,398.49224853515625,0.9023672938346863
1236,423.00146484375,478.67694091796875,0.9983494877815247,445.5858154296875,426.072509765625,0.9851383566856384,470.4474182128906,399.6867980957031,0.9208939075469971
1237,419.616943359375,479.63006591796875,0.9968451261520386,444.2505798339844,426.9607849121094,0.9852264523506165,473.5142822265625,401.1979064941406,0.9081621170043945
1238,417.5934753417969,479.42779541015625,0.9971791505813599,444.3728942871094,426.85528564453125,0.9859493970870972,476.5263977050781,399.551513671875,0.8783286213874817
1239,417.5220031738281,476.5687255859375,0.9953442811965942,444.7897033691406,426.4180603027344,0.986689567565918,477.6192626953125,402.031982421875,0.8967549800872803
1240,417.505615234375,468.7141418457031,0.9981125593185425,447.55462646484375,425.5004577636719,0.9854380488395691,478.6772155761719,402.09039306640625,0.9188859462738037
1241,414.6784973144531,464.1875305175781,0.9949281215667725,449.0899963378906,425.5997619628906,0.9895287156105042,478.6687316894531,402.0037536621094,0.9083447456359863
1242,411.283203125,462.0977783203125,0.9947519302368164,448.92352294921875,425.65728759765625,0.9860735535621643,478.9868469238281,402.254150390625,0.9018263816833496
1243,411.5532531738281,462.7994384765625,0.9895090460777283,450.8333435058594,426.02105712890625,0.9831457138061523,481.6822814941406,403.81640625,0.9385249018669128
1244,411.8919982910156,461.08026123046875,0.9958713054656982,456.8860778808594,428.6304931640625,0.9600104093551636,484.9804992675781,405.5023193359375,0.9314876794815063
1245,415.4031677246094,454.1693420410156,0.9984011650085449,460.03765869140625,429.9325866699219,0.9694428443908691,487.43048095703125,405.09637451171875,0.9600342512130737
1246,418.4930725097656,452.59674072265625,0.9986849427223206,459.9251403808594,429.1897277832031,0.9791519641876221,488.31256103515625,403.3946228027344,0.9600790739059448
1247,421.12359619140625,453.21197509765625,0.9989227652549744,461.8009948730469,430.45562744140625,0.9787777662277222,487.2225646972656,402.6845397949219,0.9593528509140015
1248,424.41925048828125,450.66180419921875,0.9987381100654602,466.67022705078125,429.2269287109375,0.9655513763427734,485.243408203125,402.72467041015625,0.8431425094604492
1249,425.39947509765625,449.56512451171875,0.9973450303077698,468.0899353027344,427.4837951660156,0.9739410281181335,486.4792785644531,402.9661865234375,0.7989586591720581
1250,426.2668151855469,450.5071716308594,0.9953340291976929,468.992919921875,426.6631774902344,0.9717593193054199,487.62396240234375,402.4212646484375,0.7435093522071838
1251,426.9078674316406,451.8470153808594,0.995216965675354,469.6754455566406,426.7845458984375,0.9627915620803833,487.7076110839844,402.48187255859375,0.7656569480895996
1252,429.7137451171875,451.4496765136719,0.9972521066665649,470.0693359375,427.1622314453125,0.9323518872261047,487.31243896484375,403.1579284667969,0.7806859612464905
1253,430.3819885253906,451.200927734375,0.9973451495170593,470.978271484375,430.48187255859375,0.9185551404953003,487.2962646484375,402.8417053222656,0.7793658971786499
1254,431.37255859375,449.8167419433594,0.9975467920303345,471.0860900878906,430.1801452636719,0.9214542508125305,487.2928161621094,402.8216552734375,0.781583309173584
1255,427.3836364746094,451.8212585449219,0.9967765808105469,469.7698974609375,428.1007995605469,0.9470106959342957,488.7537536621094,403.1751708984375,0.7818893194198608
1256,426.6632995605469,451.8106689453125,0.9978269338607788,468.2968444824219,427.4110412597656,0.9665071964263916,491.77508544921875,403.1008605957031,0.7927718162536621
1257,425.0796203613281,452.3434143066406,0.9985930919647217,466.3717041015625,428.81744384765625,0.9778950214385986,488.2401428222656,401.2940979003906,0.832232654094696
1258,424.58563232421875,453.6756896972656,0.9989150166511536,466.19488525390625,430.5810852050781,0.9807310104370117,486.08428955078125,401.57562255859375,0.8264926671981812
1259,423.50213623046875,454.423828125,0.9983996152877808,465.3343200683594,431.14593505859375,0.980091392993927,486.2031555175781,400.583740234375,0.7800161838531494
1260,424.0274963378906,455.8595886230469,0.9961048364639282,463.0888671875,429.0457763671875,0.9789071083068848,487.6466064453125,401.1947937011719,0.8440835475921631
1261,424.99700927734375,457.694580078125,0.993780255317688,463.3253479003906,429.05657958984375,0.9775515794754028,487.83294677734375,401.3658447265625,0.8532394170761108
1262,424.8670654296875,460.05389404296875,0.9958527088165283,463.75494384765625,428.5780029296875,0.9799383282661438,487.9897155761719,401.4633483886719,0.8695028424263
1263,425.59820556640625,460.5760498046875,0.995765209197998,463.9442138671875,428.6479187011719,0.977128267288208,487.6752014160156,400.9187927246094,0.8535169363021851
1264,424.2063293457031,460.470458984375,0.9960259795188904,463.0534973144531,429.4402160644531,0.9748369455337524,487.0025329589844,401.0401916503906,0.8791022300720215
1265,422.0252990722656,459.51116943359375,0.9948598742485046,462.776611328125,429.830810546875,0.9771438837051392,487.20550537109375,401.0999755859375,0.8839253187179565
1266,422.423095703125,459.9988098144531,0.9956330060958862,462.51983642578125,429.2567443847656,0.978898823261261,487.5083923339844,401.0815124511719,0.8677074909210205
1267,422.06134033203125,460.1014709472656,0.9951529502868652,462.3373718261719,429.099609375,0.9759963750839233,486.6878967285156,400.1663513183594,0.8464375734329224
1268,421.4541015625,460.8089904785156,0.995934009552002,461.7810363769531,429.4144287109375,0.9772785305976868,486.512451171875,399.95306396484375,0.8589494228363037
1269,420.40167236328125,461.6981201171875,0.9954358339309692,461.54290771484375,429.812255859375,0.975077748298645,485.7568054199219,399.39556884765625,0.8434317111968994
1270,420.8551025390625,461.759521484375,0.9948307275772095,461.2056579589844,429.87115478515625,0.9775453805923462,485.6174011230469,399.68212890625,0.8287802338600159
1271,420.91925048828125,462.2230529785156,0.9949404001235962,461.2154235839844,429.95068359375,0.9778134822845459,485.4656677246094,399.9911193847656,0.8405301570892334
1272,422.6307067871094,461.67401123046875,0.9955132603645325,460.5144958496094,430.7119140625,0.9823012351989746,485.5389404296875,400.1348571777344,0.786399245262146
1273,422.0506896972656,461.9306335449219,0.9959405064582825,460.4258117675781,430.48370361328125,0.979972779750824,486.8983154296875,400.3515625,0.7894888520240784
1274,421.24432373046875,462.017333984375,0.9955902099609375,463.7579345703125,430.1520080566406,0.982822060585022,487.0775451660156,398.5162048339844,0.7586978673934937
1275,422.27374267578125,462.03857421875,0.995424747467041,460.0736389160156,429.41302490234375,0.9861069917678833,486.9521484375,397.9855041503906,0.7799676656723022
1276,423.03997802734375,462.0569763183594,0.9943192005157471,461.2955627441406,429.74407958984375,0.9882011413574219,486.8404846191406,397.9402770996094,0.7533673048019409
1277,424.3718566894531,462.3968200683594,0.9951930046081543,461.20928955078125,429.21368408203125,0.9873201847076416,486.49835205078125,398.4263916015625,0.7228294014930725
1278,425.1734619140625,462.2340393066406,0.9960355758666992,461.0664978027344,429.0724182128906,0.9852211475372314,486.4787292480469,398.50701904296875,0.7548446655273438
1279,422.74102783203125,459.951416015625,0.9966248273849487,460.3214416503906,430.1472473144531,0.9820194840431213,484.5120544433594,400.6763916015625,0.724491536617279
1280,422.2596740722656,459.90093994140625,0.996695876121521,461.89544677734375,429.29986572265625,0.9767864942550659,482.5283508300781,400.6252136230469,0.7011874914169312
1281,423.7807922363281,461.88671875,0.9962375164031982,459.8935241699219,430.7852478027344,0.9758703708648682,480.8702697753906,400.9191589355469,0.5573570132255554
1282,423.9330139160156,457.7609558105469,0.9960619211196899,462.00677490234375,429.2662353515625,0.9661778807640076,479.3770446777344,400.4686584472656,0.6953685879707336
1283,421.88592529296875,454.5257873535156,0.9971960783004761,463.47442626953125,430.7752685546875,0.962212085723877,478.3797607421875,402.0404052734375,0.6697481870651245
1284,421.30792236328125,452.2655334472656,0.9965547323226929,463.780029296875,429.3944091796875,0.9565495848655701,478.3327941894531,403.8703918457031,0.5435481667518616
1285,422.88226318359375,448.00775146484375,0.9967957139015198,463.45611572265625,429.6561279296875,0.95716392993927,479.2334899902344,405.17529296875,0.6319137811660767
1286,420.22003173828125,444.4952087402344,0.9972711801528931,462.29827880859375,430.4529113769531,0.9492058753967285,477.8215637207031,404.65362548828125,0.7042773365974426
1287,419.4888610839844,440.11614990234375,0.997005820274353,462.39947509765625,429.8725891113281,0.9615281820297241,480.849609375,404.68902587890625,0.812515139579773
1288,418.9839782714844,434.05572509765625,0.996868371963501,460.5204772949219,431.1017761230469,0.9577020406723022,484.7480163574219,405.9348449707031,0.9210026860237122
1289,419.5014953613281,427.742431640625,0.9974310398101807,460.9245300292969,429.2163391113281,0.9640140533447266,485.3918151855469,407.0171813964844,0.9575877785682678
1290,420.8465270996094,423.56793212890625,0.996928334236145,461.40521240234375,429.1672668457031,0.9629249572753906,485.2925720214844,405.8675231933594,0.9566028118133545
1291,422.7747802734375,420.33587646484375,0.9978443384170532,462.6734313964844,428.3026428222656,0.9672110080718994,485.8684387207031,405.969970703125,0.9504839181900024
1292,425.2113952636719,419.42718505859375,0.9960383176803589,465.2422790527344,427.9620056152344,0.9532225131988525,485.41546630859375,405.2389221191406,0.9353290796279907
1293,425.7275085449219,420.998779296875,0.9973113536834717,466.4691467285156,427.57366943359375,0.9100422263145447,485.1597595214844,404.9622497558594,0.9372341632843018
1294,427.4140930175781,419.3830871582031,0.99757981300354,469.5110168457031,425.79254150390625,0.8752551674842834,485.2873229980469,405.4156188964844,0.8967238664627075
1295,432.51910400390625,413.0558776855469,0.9981165528297424,473.2118225097656,424.4715270996094,0.9177586436271667,471.4055480957031,460.8872985839844,0.9479090571403503
1296,434.74755859375,412.5253601074219,0.9971027374267578,475.0115661621094,423.0683288574219,0.8777629137039185,484.6946105957031,452.3354187011719,0.7566922903060913
1297,433.8301696777344,412.61578369140625,0.9905943870544434,475.401611328125,424.39361572265625,0.870512843132019,488.2267150878906,449.5593566894531,0.8383001089096069
1298,439.6715087890625,411.03277587890625,0.9926024079322815,479.17095947265625,427.68359375,0.8012617230415344,494.4833984375,406.2609558105469,0.789131760597229
